@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute bow_accel numeric
@attribute bow_accel2 {0,1,2,3,4,5}
@attribute volume numeric
@attribute volume2 {0,1,2,3,4,5}
@attribute notes numeric
@attribute notes2 {0,1,2,3,4,5}

@data
2172,'2024/04/24 13:40:47:736',3,-16,-9,-8,-0.76,-0.43,-0.38,-66,74,10465.136719,?,?,?,?,?,?
2173,'2024/04/24 13:40:47:739',3,-16,-9,-8,-0.76,-0.43,-0.38,-62,74,10465.136719,?,?,?,?,?,?
2174,'2024/04/24 13:40:47:758',3,-16,-9,-8,-0.76,-0.43,-0.38,-62,74,10465.136719,?,?,?,?,?,?
2175,'2024/04/24 13:40:47:760',3,-16,-9,-8,-0.76,-0.43,-0.38,-62,74,10465.136719,?,?,?,?,?,?
2176,'2024/04/24 13:40:47:779',3,-16,-9,-8,-0.76,-0.43,-0.38,-71,74,10465.136719,?,?,?,?,?,?
2177,'2024/04/24 13:40:47:782',3,-16,-9,-8,-0.76,-0.43,-0.38,-71,74,10465.136719,?,?,?,?,?,?
2178,'2024/04/24 13:40:47:783',3,-16,-9,-8,-0.76,-0.43,-0.38,-71,74,10465.136719,?,?,?,?,?,?
2179,'2024/04/24 13:40:47:799',3,-16,-9,-8,-0.76,-0.43,-0.38,-68,74,10465.136719,?,?,?,?,?,?
2180,'2024/04/24 13:40:47:804',3,-16,-9,-8,-0.76,-0.43,-0.38,-68,74,10465.136719,?,?,?,?,?,?
2181,'2024/04/24 13:40:47:806',3,-16,-9,-8,-0.76,-0.43,-0.38,-68,74,10465.136719,?,?,?,?,?,?
2182,'2024/04/24 13:40:47:819',3,-16,-9,-8,-0.76,-0.43,-0.38,-74,74,10465.136719,?,?,?,?,?,?
2183,'2024/04/24 13:40:47:827',3,-16,-9,-8,-0.76,-0.43,-0.38,-74,74,10465.136719,?,?,?,?,?,?
2184,'2024/04/24 13:40:47:829',3,-16,-9,-8,-0.76,-0.43,-0.38,-74,74,10465.136719,?,?,?,?,?,?
2185,'2024/04/24 13:40:47:851',3,-16,-9,-8,-0.76,-0.43,-0.38,-74,74,10465.136719,?,?,?,?,?,?
2186,'2024/04/24 13:40:47:853',3,-16,-9,-8,-0.76,-0.43,-0.38,-74,74,10465.136719,?,?,?,?,?,?
2187,'2024/04/24 13:40:47:874',3,-16,-9,-8,-0.76,-0.43,-0.38,-74,74,10465.136719,?,?,?,?,?,?
2188,'2024/04/24 13:40:47:876',3,-16,-9,-8,-0.76,-0.43,-0.38,-74,74,10465.136719,?,?,?,?,?,?
2189,'2024/04/24 13:40:47:879',3,-16,-9,-8,-0.76,-0.43,-0.38,-70,74,10465.136719,?,?,?,?,?,?
2190,'2024/04/24 13:40:47:893',3,-17,-9,-8,-0.76,-0.43,-0.38,-70,74,10465.136719,?,?,?,?,?,?
2191,'2024/04/24 13:40:47:893',3,-17,-10,-8,-0.76,-0.43,-0.38,-70,74,10465.136719,?,?,?,?,?,?
2192,'2024/04/24 13:40:47:893',3,-17,-10,-9,-0.76,-0.43,-0.38,-70,74,10465.136719,?,?,?,?,?,?
2193,'2024/04/24 13:40:47:897',3,-17,-10,-9,-0.76,-0.43,-0.38,-70,74,10465.136719,?,?,?,?,?,?
2194,'2024/04/24 13:40:47:899',3,-17,-10,-9,-0.76,-0.43,-0.38,-70,74,10465.136719,?,?,?,?,?,?
2195,'2024/04/24 13:40:47:899',3,-17,-10,-9,-0.76,-0.43,-0.38,-59,74,10465.136719,?,?,?,?,?,?
2196,'2024/04/24 13:40:47:919',3,-17,-10,-9,-0.76,-0.43,-0.38,-71,74,10465.136719,?,?,?,?,?,?
2197,'2024/04/24 13:40:47:920',3,-17,-10,-9,-0.76,-0.43,-0.38,-71,74,10465.136719,?,?,?,?,?,?
2198,'2024/04/24 13:40:47:922',3,-17,-10,-9,-0.81,-0.43,-0.38,-71,74,10465.136719,?,?,?,?,?,?
2199,'2024/04/24 13:40:47:922',3,-17,-10,-9,-0.81,-0.48,-0.38,-71,74,10465.136719,?,?,?,?,?,?
2200,'2024/04/24 13:40:47:922',3,-17,-10,-9,-0.81,-0.48,-0.43,-71,74,10465.136719,?,?,?,?,?,?
2201,'2024/04/24 13:40:47:922',3,-17,-10,-9,-0.81,-0.48,-0.43,-71,74,10465.136719,?,?,?,?,?,?
2202,'2024/04/24 13:40:47:939',3,-17,-10,-9,-0.81,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2203,'2024/04/24 13:40:47:943',3,-17,-10,-9,-0.81,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2204,'2024/04/24 13:40:47:945',3,-17,-10,-9,-0.81,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2205,'2024/04/24 13:40:47:959',3,-17,-10,-9,-0.81,-0.48,-0.43,-70,74,10465.136719,?,?,?,?,?,?
2206,'2024/04/24 13:40:47:967',3,-17,-10,-9,-0.81,-0.48,-0.43,-70,74,10465.136719,?,?,?,?,?,?
2207,'2024/04/24 13:40:47:969',3,-17,-10,-9,-0.81,-0.48,-0.43,-70,74,10465.136719,?,?,?,?,?,?
2208,'2024/04/24 13:40:47:979',3,-17,-10,-9,-0.81,-0.48,-0.43,-59,74,10465.136719,?,?,?,?,?,?
2209,'2024/04/24 13:40:47:990',3,-17,-10,-9,-0.81,-0.48,-0.43,-59,74,10465.136719,?,?,?,?,?,?
2210,'2024/04/24 13:40:47:992',3,-17,-10,-9,-0.81,-0.48,-0.43,-59,74,10465.136719,?,?,?,?,?,?
2211,'2024/04/24 13:40:47:999',3,-17,-10,-9,-0.81,-0.48,-0.43,-71,74,10465.136719,?,?,?,?,?,?
2212,'2024/04/24 13:40:48:013',3,-17,-10,-9,-0.81,-0.48,-0.43,-71,74,10465.136719,?,?,?,?,?,?
2213,'2024/04/24 13:40:48:015',3,-17,-10,-9,-0.81,-0.48,-0.43,-71,74,10465.136719,?,?,?,?,?,?
2214,'2024/04/24 13:40:48:019',3,-17,-10,-9,-0.81,-0.48,-0.43,-76,74,10465.136719,?,?,?,?,?,?
2215,'2024/04/24 13:40:48:036',3,-17,-10,-9,-0.81,-0.48,-0.43,-76,74,10465.136719,?,?,?,?,?,?
2216,'2024/04/24 13:40:48:039',3,-17,-10,-9,-0.81,-0.48,-0.43,-76,74,10465.136719,?,?,?,?,?,?
2217,'2024/04/24 13:40:48:039',3,-17,-10,-9,-0.81,-0.48,-0.43,-72,74,10465.136719,?,?,?,?,?,?
2218,'2024/04/24 13:40:48:059',3,-17,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2219,'2024/04/24 13:40:48:060',3,-17,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2220,'2024/04/24 13:40:48:062',3,-17,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2221,'2024/04/24 13:40:48:083',3,-17,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2222,'2024/04/24 13:40:48:085',3,-17,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2223,'2024/04/24 13:40:48:106',3,-17,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2224,'2024/04/24 13:40:48:108',3,-17,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2225,'2024/04/24 13:40:48:119',3,-17,-10,-9,-0.81,-0.48,-0.43,-60,74,10465.136719,?,?,?,?,?,?
2226,'2024/04/24 13:40:48:129',3,-17,-10,-9,-0.81,-0.48,-0.43,-60,74,10465.136719,?,?,?,?,?,?
2227,'2024/04/24 13:40:48:131',3,-17,-10,-9,-0.81,-0.48,-0.43,-60,74,10465.136719,?,?,?,?,?,?
2228,'2024/04/24 13:40:48:139',3,-17,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2229,'2024/04/24 13:40:48:152',3,-17,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2230,'2024/04/24 13:40:48:154',3,-15,-10,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2231,'2024/04/24 13:40:48:154',3,-15,-9,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2232,'2024/04/24 13:40:48:154',3,-15,-9,-9,-0.81,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2233,'2024/04/24 13:40:48:154',3,-15,-9,-9,-0.71,-0.48,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2234,'2024/04/24 13:40:48:154',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2235,'2024/04/24 13:40:48:154',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2236,'2024/04/24 13:40:48:154',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2237,'2024/04/24 13:40:48:159',3,-15,-9,-9,-0.71,-0.43,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2238,'2024/04/24 13:40:48:176',3,-15,-9,-9,-0.71,-0.43,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2239,'2024/04/24 13:40:48:178',3,-15,-9,-9,-0.71,-0.43,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2240,'2024/04/24 13:40:48:179',3,-15,-9,-9,-0.71,-0.43,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2241,'2024/04/24 13:40:48:199',3,-15,-9,-9,-0.71,-0.43,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2242,'2024/04/24 13:40:48:201',3,-15,-9,-9,-0.71,-0.43,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2243,'2024/04/24 13:40:48:219',3,-15,-9,-9,-0.71,-0.43,-0.43,-77,74,10465.136719,?,?,?,?,?,?
2244,'2024/04/24 13:40:48:222',3,-15,-9,-9,-0.71,-0.43,-0.43,-77,74,10465.136719,?,?,?,?,?,?
2245,'2024/04/24 13:40:48:224',3,-15,-9,-9,-0.71,-0.43,-0.43,-77,74,10465.136719,?,?,?,?,?,?
2246,'2024/04/24 13:40:48:239',3,-15,-9,-9,-0.71,-0.43,-0.43,-60,74,10465.136719,?,?,?,?,?,?
2247,'2024/04/24 13:40:48:245',3,-15,-9,-9,-0.71,-0.43,-0.43,-60,74,10465.136719,?,?,?,?,?,?
2248,'2024/04/24 13:40:48:247',3,-15,-9,-9,-0.71,-0.43,-0.43,-60,74,10465.136719,?,?,?,?,?,?
2249,'2024/04/24 13:40:48:259',3,-15,-9,-9,-0.71,-0.43,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2250,'2024/04/24 13:40:48:269',3,-15,-9,-9,-0.71,-0.43,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2251,'2024/04/24 13:40:48:271',3,-15,-9,-9,-0.71,-0.43,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2252,'2024/04/24 13:40:48:279',3,-15,-9,-9,-0.71,-0.43,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2253,'2024/04/24 13:40:48:292',3,-15,-9,-9,-0.71,-0.43,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2254,'2024/04/24 13:40:48:294',3,-15,-9,-9,-0.71,-0.43,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2255,'2024/04/24 13:40:48:315',3,-15,-9,-9,-0.71,-0.43,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2256,'2024/04/24 13:40:48:317',3,-15,-9,-9,-0.71,-0.43,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2257,'2024/04/24 13:40:48:319',3,-15,-9,-9,-0.71,-0.43,-0.43,-79,74,10465.136719,?,?,?,?,?,?
2258,'2024/04/24 13:40:48:338',3,-15,-9,-9,-0.71,-0.43,-0.43,-79,74,10465.136719,?,?,?,?,?,?
2259,'2024/04/24 13:40:48:339',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2260,'2024/04/24 13:40:48:341',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2261,'2024/04/24 13:40:48:361',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2262,'2024/04/24 13:40:48:364',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2263,'2024/04/24 13:40:48:385',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2264,'2024/04/24 13:40:48:387',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2265,'2024/04/24 13:40:48:393',3,-15,-9,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2266,'2024/04/24 13:40:48:393',3,-15,-10,-9,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2267,'2024/04/24 13:40:48:393',3,-15,-10,-10,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2268,'2024/04/24 13:40:48:393',3,-15,-10,-10,-0.71,-0.43,-0.43,-69,74,10465.136719,?,?,?,?,?,?
2269,'2024/04/24 13:40:48:399',3,-15,-10,-10,-0.71,-0.43,-0.43,-61,74,10465.136719,?,?,?,?,?,?
2270,'2024/04/24 13:40:48:408',3,-15,-10,-10,-0.71,-0.43,-0.43,-61,74,10465.136719,?,?,?,?,?,?
2271,'2024/04/24 13:40:48:410',3,-15,-10,-10,-0.71,-0.43,-0.43,-61,74,10465.136719,?,?,?,?,?,?
2272,'2024/04/24 13:40:48:419',3,-15,-10,-10,-0.71,-0.43,-0.43,-79,74,10465.136719,?,?,?,?,?,?
2273,'2024/04/24 13:40:48:419',3,-15,-10,-10,-0.71,-0.48,-0.43,-79,74,10465.136719,?,?,?,?,?,?
2274,'2024/04/24 13:40:48:419',3,-15,-10,-10,-0.71,-0.48,-0.48,-79,74,10465.136719,?,?,?,?,?,?
2275,'2024/04/24 13:40:48:431',3,-15,-10,-10,-0.71,-0.48,-0.48,-79,74,10465.136719,?,?,?,?,?,?
2276,'2024/04/24 13:40:48:433',3,-15,-10,-10,-0.71,-0.48,-0.48,-79,74,10465.136719,?,?,?,?,?,?
2277,'2024/04/24 13:40:48:439',3,-15,-10,-10,-0.71,-0.48,-0.48,-65,74,10465.136719,?,?,?,?,?,?
2278,'2024/04/24 13:40:48:454',3,-15,-10,-10,-0.71,-0.48,-0.48,-65,74,10465.136719,?,?,?,?,?,?
2279,'2024/04/24 13:40:48:456',3,-15,-10,-10,-0.71,-0.48,-0.48,-65,74,10465.136719,?,?,?,?,?,?
2280,'2024/04/24 13:40:48:459',3,-15,-10,-10,-0.71,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2281,'2024/04/24 13:40:48:477',3,-15,-10,-10,-0.71,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2282,'2024/04/24 13:40:48:479',3,-15,-10,-10,-0.71,-0.48,-0.48,-65,74,10465.136719,?,?,?,?,?,?
2283,'2024/04/24 13:40:48:480',3,-15,-10,-10,-0.71,-0.48,-0.48,-65,74,10465.136719,?,?,?,?,?,?
2284,'2024/04/24 13:40:48:499',3,-15,-10,-10,-0.71,-0.48,-0.48,-71,74,10465.136719,?,?,?,?,?,?
2285,'2024/04/24 13:40:48:501',3,-15,-10,-10,-0.71,-0.48,-0.48,-71,74,10465.136719,?,?,?,?,?,?
2286,'2024/04/24 13:40:48:503',3,-15,-10,-10,-0.71,-0.48,-0.48,-71,74,10465.136719,?,?,?,?,?,?
2287,'2024/04/24 13:40:48:519',3,-15,-10,-10,-0.71,-0.48,-0.48,-62,74,10465.136719,?,?,?,?,?,?
2288,'2024/04/24 13:40:48:524',3,-15,-10,-10,-0.71,-0.48,-0.48,-62,74,10465.136719,?,?,?,?,?,?
2289,'2024/04/24 13:40:48:526',3,-15,-10,-10,-0.71,-0.48,-0.48,-62,74,10465.136719,?,?,?,?,?,?
2290,'2024/04/24 13:40:48:539',3,-15,-10,-10,-0.71,-0.48,-0.48,-66,74,10465.136719,?,?,?,?,?,?
2291,'2024/04/24 13:40:48:547',3,-15,-10,-10,-0.71,-0.48,-0.48,-66,74,10465.136719,?,?,?,?,?,?
2292,'2024/04/24 13:40:48:549',3,-15,-10,-10,-0.71,-0.48,-0.48,-66,74,10465.136719,?,?,?,?,?,?
2293,'2024/04/24 13:40:48:559',3,-15,-10,-10,-0.71,-0.48,-0.48,-76,74,10465.136719,?,?,?,?,?,?
2294,'2024/04/24 13:40:48:570',3,-15,-10,-10,-0.71,-0.48,-0.48,-76,74,10465.136719,?,?,?,?,?,?
2295,'2024/04/24 13:40:48:573',3,-15,-10,-10,-0.71,-0.48,-0.48,-76,74,10465.136719,?,?,?,?,?,?
2296,'2024/04/24 13:40:48:579',3,-15,-10,-10,-0.71,-0.48,-0.48,-69,74,10465.136719,?,?,?,?,?,?
2297,'2024/04/24 13:40:48:596',3,-15,-10,-10,-0.71,-0.48,-0.48,-69,74,10465.136719,?,?,?,?,?,?
2298,'2024/04/24 13:40:48:596',3,-15,-10,-10,-0.71,-0.48,-0.48,-69,74,10465.136719,?,?,?,?,?,?
2299,'2024/04/24 13:40:48:599',3,-15,-10,-10,-0.71,-0.48,-0.48,-71,74,10465.136719,?,?,?,?,?,?
2300,'2024/04/24 13:40:48:618',3,-15,-10,-10,-0.71,-0.48,-0.48,-71,74,10465.136719,?,?,?,?,?,?
2301,'2024/04/24 13:40:48:619',3,-15,-10,-10,-0.71,-0.48,-0.48,-62,74,10465.136719,?,?,?,?,?,?
2302,'2024/04/24 13:40:48:620',3,-15,-10,-10,-0.71,-0.48,-0.48,-62,74,10465.136719,?,?,?,?,?,?
2303,'2024/04/24 13:40:48:639',3,-15,-10,-10,-0.71,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2304,'2024/04/24 13:40:48:640',3,-15,-10,-10,-0.71,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2305,'2024/04/24 13:40:48:642',3,-15,-10,-10,-0.71,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2306,'2024/04/24 13:40:48:661',3,-16,-10,-10,-0.71,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2307,'2024/04/24 13:40:48:661',3,-16,-10,-10,-0.71,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2308,'2024/04/24 13:40:48:662',3,-16,-10,-9,-0.71,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2309,'2024/04/24 13:40:48:662',3,-16,-10,-9,-0.76,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2310,'2024/04/24 13:40:48:662',3,-16,-10,-9,-0.76,-0.48,-0.48,-74,74,10465.136719,?,?,?,?,?,?
2311,'2024/04/24 13:40:48:662',3,-16,-10,-9,-0.76,-0.48,-0.43,-74,74,10465.136719,?,?,?,?,?,?
2312,'2024/04/24 13:40:48:663',3,-16,-10,-9,-0.76,-0.48,-0.43,-74,74,10465.136719,?,?,?,?,?,?
2313,'2024/04/24 13:40:48:666',3,-16,-10,-9,-0.76,-0.48,-0.43,-74,74,10465.136719,?,?,?,?,?,?
2314,'2024/04/24 13:40:48:679',3,-16,-10,-9,-0.76,-0.48,-0.43,-72,74,10465.136719,?,?,?,?,?,?
2315,'2024/04/24 13:40:48:687',3,-16,-10,-9,-0.76,-0.48,-0.43,-72,74,10465.136719,?,?,?,?,?,?
2316,'2024/04/24 13:40:48:689',3,-16,-10,-9,-0.76,-0.48,-0.43,-72,74,10465.136719,?,?,?,?,?,?
2317,'2024/04/24 13:40:48:699',3,-16,-10,-9,-0.76,-0.48,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2318,'2024/04/24 13:40:48:710',3,-16,-10,-9,-0.76,-0.48,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2319,'2024/04/24 13:40:48:712',3,-16,-10,-9,-0.76,-0.48,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2320,'2024/04/24 13:40:48:719',3,-16,-10,-9,-0.76,-0.48,-0.43,-68,74,10465.136719,?,?,?,?,?,?
2321,'2024/04/24 13:40:48:733',3,-16,-10,-9,-0.76,-0.48,-0.43,-68,74,10465.136719,?,?,?,?,?,?
2322,'2024/04/24 13:40:48:735',3,-16,-10,-9,-0.76,-0.48,-0.43,-68,74,10465.136719,?,?,?,?,?,?
2323,'2024/04/24 13:40:48:756',3,-16,-10,-9,-0.76,-0.48,-0.43,-68,74,10465.136719,?,?,?,?,?,?
2324,'2024/04/24 13:40:48:759',3,-16,-10,-9,-0.76,-0.48,-0.43,-68,74,10465.136719,?,?,?,?,?,?
2325,'2024/04/24 13:40:48:759',3,-16,-10,-9,-0.76,-0.48,-0.43,-70,74,10465.136719,?,?,?,?,?,?
2326,'2024/04/24 13:40:48:779',3,-16,-10,-9,-0.76,-0.48,-0.43,-70,74,10465.136719,?,?,?,?,?,?
2327,'2024/04/24 13:40:48:782',3,-16,-10,-9,-0.76,-0.48,-0.43,-70,74,10465.136719,?,?,?,?,?,?
2328,'2024/04/24 13:40:48:799',3,-16,-10,-9,-0.76,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2329,'2024/04/24 13:40:48:803',3,-16,-10,-9,-0.76,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2330,'2024/04/24 13:40:48:804',3,-16,-10,-9,-0.76,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2331,'2024/04/24 13:40:48:819',3,-16,-10,-9,-0.76,-0.48,-0.43,-68,74,10465.136719,?,?,?,?,?,?
2332,'2024/04/24 13:40:48:826',3,-16,-10,-9,-0.76,-0.48,-0.43,-68,74,10465.136719,?,?,?,?,?,?
2333,'2024/04/24 13:40:48:828',3,-16,-10,-9,-0.76,-0.48,-0.43,-68,74,10465.136719,?,?,?,?,?,?
2334,'2024/04/24 13:40:48:839',3,-16,-10,-9,-0.76,-0.48,-0.43,-71,74,10465.136719,?,?,?,?,?,?
2335,'2024/04/24 13:40:48:849',3,-16,-10,-9,-0.76,-0.48,-0.43,-71,74,10465.136719,?,?,?,?,?,?
2336,'2024/04/24 13:40:48:851',3,-16,-10,-9,-0.76,-0.48,-0.43,-71,74,10465.136719,?,?,?,?,?,?
2337,'2024/04/24 13:40:48:859',3,-16,-10,-9,-0.76,-0.48,-0.43,-77,74,10465.136719,?,?,?,?,?,?
2338,'2024/04/24 13:40:48:872',3,-16,-10,-9,-0.76,-0.48,-0.43,-77,74,10465.136719,?,?,?,?,?,?
2339,'2024/04/24 13:40:48:874',3,-16,-10,-9,-0.76,-0.48,-0.43,-77,74,10465.136719,?,?,?,?,?,?
2340,'2024/04/24 13:40:48:879',3,-16,-10,-9,-0.76,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2341,'2024/04/24 13:40:48:896',3,-16,-10,-9,-0.76,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2342,'2024/04/24 13:40:48:897',3,-15,-10,-9,-0.76,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2343,'2024/04/24 13:40:48:897',3,-15,-10,-9,-0.76,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2344,'2024/04/24 13:40:48:897',3,-15,-10,-9,-0.76,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2345,'2024/04/24 13:40:48:898',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2346,'2024/04/24 13:40:48:898',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2347,'2024/04/24 13:40:48:898',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2348,'2024/04/24 13:40:48:898',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2349,'2024/04/24 13:40:48:899',3,-15,-10,-9,-0.71,-0.48,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2350,'2024/04/24 13:40:48:919',3,-15,-10,-9,-0.71,-0.48,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2351,'2024/04/24 13:40:48:921',3,-15,-10,-9,-0.71,-0.48,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2352,'2024/04/24 13:40:48:939',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2353,'2024/04/24 13:40:48:942',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2354,'2024/04/24 13:40:48:944',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2355,'2024/04/24 13:40:48:965',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2356,'2024/04/24 13:40:48:967',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
2357,'2024/04/24 13:40:48:979',3,-15,-10,-9,-0.71,-0.48,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2358,'2024/04/24 13:40:48:988',3,-15,-10,-9,-0.71,-0.48,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2359,'2024/04/24 13:40:48:990',3,-15,-10,-9,-0.71,-0.48,-0.43,-64,74,10465.136719,?,?,?,?,?,?
2360,'2024/04/24 13:40:48:999',3,-15,-10,-9,-0.71,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2361,'2024/04/24 13:40:49:013',3,-15,-10,-9,-0.71,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2362,'2024/04/24 13:40:49:014',3,-15,-10,-9,-0.71,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2363,'2024/04/24 13:40:49:019',3,-15,-10,-9,-0.71,-0.48,-0.43,-59,74,10465.136719,?,?,?,?,?,?
2364,'2024/04/24 13:40:49:035',3,-15,-10,-9,-0.71,-0.48,-0.43,-59,74,10465.136719,?,?,?,?,?,?
2365,'2024/04/24 13:40:49:037',3,-15,-10,-9,-0.71,-0.48,-0.43,-59,74,10465.136719,?,?,?,?,?,?
2366,'2024/04/24 13:40:49:039',3,-15,-10,-9,-0.71,-0.48,-0.43,-66,74,10465.136719,?,?,?,?,?,?
2367,'2024/04/24 13:40:49:058',3,-15,-10,-9,-0.71,-0.48,-0.43,-66,74,10465.136719,?,?,?,?,?,?
2368,'2024/04/24 13:40:49:060',3,-15,-10,-9,-0.71,-0.48,-0.43,-66,74,10465.136719,?,?,?,?,?,?
2369,'2024/04/24 13:40:49:079',3,-15,-10,-9,-0.71,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2370,'2024/04/24 13:40:49:081',3,-15,-10,-9,-0.71,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2371,'2024/04/24 13:40:49:083',3,-15,-10,-9,-0.71,-0.48,-0.43,-75,74,10465.136719,?,?,?,?,?,?
2372,'2024/04/24 13:40:49:099',3,-15,-10,-9,-0.71,-0.48,-0.43,-67,74,10465.136719,?,?,?,?,?,?
